plantId,scientificName,acceptedName,family,plantForm,flammabilityClass,ratingReason,recommendation,canonicalUrl,source,sourcePage,original,via,verdict,verdictRaw,claims,claimOriginal,score,plantPart,condition,sourcePlacement,edition,documentDate,sourceUrl,accessedOn
lomatia-hirsuta,Lomatia hirsuta,Lomatia hirsuta,Proteaceae,tree,mixed-evidence,limited-evidence,candidate,https://fireapproved.com/plants/lomatia-hirsuta/,flamits,https://fireapproved.com/plants/source/flamits/,Blackhall2012,,not-rated,time to flaming (s): 2.66,"FLAMITS record 753; Ignitability measurement; plant part leaves; fuel live; predrying yes; device epiradiator; site Blackhall2012-1; sampling summer. Primary study Blackhall2012: Blackhall, M., Raffaele, E., & Veblen, T.T. (2012). Is foliar flammability of woody species related to time since fire and herbivory in northwest Patagonia, Argentina? Journal of Vegetation Science, 23, 931-941.",,"{""value"":2.66,""scale"":""FLAMITS — time to flaming (s)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
lomatia-hirsuta,Lomatia hirsuta,Lomatia hirsuta,Proteaceae,tree,mixed-evidence,limited-evidence,candidate,https://fireapproved.com/plants/lomatia-hirsuta/,flamits,https://fireapproved.com/plants/source/flamits/,Blackhall2012,,not-rated,time to flaming (s): 2.55,"FLAMITS record 754; Ignitability measurement; plant part leaves; fuel live; predrying yes; device epiradiator; site Blackhall2012-1; sampling summer. Primary study Blackhall2012: Blackhall, M., Raffaele, E., & Veblen, T.T. (2012). Is foliar flammability of woody species related to time since fire and herbivory in northwest Patagonia, Argentina? Journal of Vegetation Science, 23, 931-941.",,"{""value"":2.55,""scale"":""FLAMITS — time to flaming (s)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
lomatia-hirsuta,Lomatia hirsuta,Lomatia hirsuta,Proteaceae,tree,mixed-evidence,limited-evidence,candidate,https://fireapproved.com/plants/lomatia-hirsuta/,flamits,https://fireapproved.com/plants/source/flamits/,Blackhall2012,,not-rated,time to flaming (s): 3.53,"FLAMITS record 755; Ignitability measurement; plant part leaves; fuel live; predrying yes; device epiradiator; site Blackhall2012-1; sampling summer. Primary study Blackhall2012: Blackhall, M., Raffaele, E., & Veblen, T.T. (2012). Is foliar flammability of woody species related to time since fire and herbivory in northwest Patagonia, Argentina? Journal of Vegetation Science, 23, 931-941.",,"{""value"":3.53,""scale"":""FLAMITS — time to flaming (s)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
lomatia-hirsuta,Lomatia hirsuta,Lomatia hirsuta,Proteaceae,tree,mixed-evidence,limited-evidence,candidate,https://fireapproved.com/plants/lomatia-hirsuta/,flamits,https://fireapproved.com/plants/source/flamits/,Blackhall2012,,not-rated,time to flaming (s): 2.98,"FLAMITS record 756; Ignitability measurement; plant part leaves; fuel live; predrying yes; device epiradiator; site Blackhall2012-1; sampling summer. Primary study Blackhall2012: Blackhall, M., Raffaele, E., & Veblen, T.T. (2012). Is foliar flammability of woody species related to time since fire and herbivory in northwest Patagonia, Argentina? Journal of Vegetation Science, 23, 931-941.",,"{""value"":2.98,""scale"":""FLAMITS — time to flaming (s)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
lomatia-hirsuta,Lomatia hirsuta,Lomatia hirsuta,Proteaceae,tree,mixed-evidence,limited-evidence,candidate,https://fireapproved.com/plants/lomatia-hirsuta/,flamits,https://fireapproved.com/plants/source/flamits/,Blackhall2012,,not-rated,burning duration (s): 8.9,"FLAMITS record 777; Sustainability measurement; plant part leaves; fuel live; predrying yes; device epiradiator; site Blackhall2012-1; sampling summer. Primary study Blackhall2012: Blackhall, M., Raffaele, E., & Veblen, T.T. (2012). Is foliar flammability of woody species related to time since fire and herbivory in northwest Patagonia, Argentina? Journal of Vegetation Science, 23, 931-941.",,"{""value"":8.9,""scale"":""FLAMITS — burning duration (s)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
lomatia-hirsuta,Lomatia hirsuta,Lomatia hirsuta,Proteaceae,tree,mixed-evidence,limited-evidence,candidate,https://fireapproved.com/plants/lomatia-hirsuta/,flamits,https://fireapproved.com/plants/source/flamits/,Blackhall2012,,not-rated,burning duration (s): 10.37,"FLAMITS record 778; Sustainability measurement; plant part leaves; fuel live; predrying yes; device epiradiator; site Blackhall2012-1; sampling summer. Primary study Blackhall2012: Blackhall, M., Raffaele, E., & Veblen, T.T. (2012). Is foliar flammability of woody species related to time since fire and herbivory in northwest Patagonia, Argentina? Journal of Vegetation Science, 23, 931-941.",,"{""value"":10.37,""scale"":""FLAMITS — burning duration (s)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
lomatia-hirsuta,Lomatia hirsuta,Lomatia hirsuta,Proteaceae,tree,mixed-evidence,limited-evidence,candidate,https://fireapproved.com/plants/lomatia-hirsuta/,flamits,https://fireapproved.com/plants/source/flamits/,Blackhall2012,,not-rated,burning duration (s): 8.38,"FLAMITS record 779; Sustainability measurement; plant part leaves; fuel live; predrying yes; device epiradiator; site Blackhall2012-1; sampling summer. Primary study Blackhall2012: Blackhall, M., Raffaele, E., & Veblen, T.T. (2012). Is foliar flammability of woody species related to time since fire and herbivory in northwest Patagonia, Argentina? Journal of Vegetation Science, 23, 931-941.",,"{""value"":8.38,""scale"":""FLAMITS — burning duration (s)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
lomatia-hirsuta,Lomatia hirsuta,Lomatia hirsuta,Proteaceae,tree,mixed-evidence,limited-evidence,candidate,https://fireapproved.com/plants/lomatia-hirsuta/,flamits,https://fireapproved.com/plants/source/flamits/,Blackhall2012,,not-rated,burning duration (s): 9.21,"FLAMITS record 780; Sustainability measurement; plant part leaves; fuel live; predrying yes; device epiradiator; site Blackhall2012-1; sampling summer. Primary study Blackhall2012: Blackhall, M., Raffaele, E., & Veblen, T.T. (2012). Is foliar flammability of woody species related to time since fire and herbivory in northwest Patagonia, Argentina? Journal of Vegetation Science, 23, 931-941.",,"{""value"":9.21,""scale"":""FLAMITS — burning duration (s)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
lomatia-hirsuta,Lomatia hirsuta,Lomatia hirsuta,Proteaceae,tree,mixed-evidence,limited-evidence,candidate,https://fireapproved.com/plants/lomatia-hirsuta/,flamits,https://fireapproved.com/plants/source/flamits/,Blackhall2019,,not-rated,time to flaming (s): 27.6,"FLAMITS record 815; Ignitability measurement; plant part twigs; fuel live; predrying no; device epiradiator; site Blackhall2019-1; sampling february. Primary study Blackhall2019: Blackhall, M., & Raffaele, E. (2019). Flammability of Patagonian invaders and natives: When exotic plant species affect live fine fuel ignitability in wildland-urban interfaces. Landscape and Urban Planning, 189, 1-10.",,"{""value"":27.6,""scale"":""FLAMITS — time to flaming (s)""}",shoot,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
lomatia-hirsuta,Lomatia hirsuta,Lomatia hirsuta,Proteaceae,tree,mixed-evidence,limited-evidence,candidate,https://fireapproved.com/plants/lomatia-hirsuta/,flamits,https://fireapproved.com/plants/source/flamits/,Blackhall2019,,not-rated,maximum sample temperature (°C): 252,"FLAMITS record 846; Combustibility measurement; plant part twigs; fuel live; predrying no; device epiradiator; site Blackhall2019-1; sampling february. Primary study Blackhall2019: Blackhall, M., & Raffaele, E. (2019). Flammability of Patagonian invaders and natives: When exotic plant species affect live fine fuel ignitability in wildland-urban interfaces. Landscape and Urban Planning, 189, 1-10.",,"{""value"":252,""scale"":""FLAMITS — maximum sample temperature (°C)""}",shoot,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
lomatia-hirsuta,Lomatia hirsuta,Lomatia hirsuta,Proteaceae,tree,mixed-evidence,limited-evidence,candidate,https://fireapproved.com/plants/lomatia-hirsuta/,flamits,https://fireapproved.com/plants/source/flamits/,Blackhall2019,,not-rated,flaming duration (s): 36.9,"FLAMITS record 877; Sustainability measurement; plant part twigs; fuel live; predrying no; device epiradiator; site Blackhall2019-1; sampling february. Primary study Blackhall2019: Blackhall, M., & Raffaele, E. (2019). Flammability of Patagonian invaders and natives: When exotic plant species affect live fine fuel ignitability in wildland-urban interfaces. Landscape and Urban Planning, 189, 1-10.",,"{""value"":36.9,""scale"":""FLAMITS — flaming duration (s)""}",shoot,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
lomatia-hirsuta,Lomatia hirsuta,Lomatia hirsuta,Proteaceae,tree,mixed-evidence,limited-evidence,candidate,https://fireapproved.com/plants/lomatia-hirsuta/,flamits,https://fireapproved.com/plants/source/flamits/,Blackhall2019,,not-rated,ignition frequency (%): 50,"FLAMITS record 908; Ignitability measurement; plant part twigs; fuel live; predrying no; device epiradiator; site Blackhall2019-1; sampling february. Primary study Blackhall2019: Blackhall, M., & Raffaele, E. (2019). Flammability of Patagonian invaders and natives: When exotic plant species affect live fine fuel ignitability in wildland-urban interfaces. Landscape and Urban Planning, 189, 1-10.",,"{""value"":50,""scale"":""FLAMITS — ignition frequency (%)""}",shoot,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
lomatia-hirsuta,Lomatia hirsuta,Lomatia hirsuta,Proteaceae,tree,mixed-evidence,limited-evidence,candidate,https://fireapproved.com/plants/lomatia-hirsuta/,flamits,https://fireapproved.com/plants/source/flamits/,Blackhall2019,,not-rated,heat released per mass (°C s/g): 2261,"FLAMITS record 939; Combustibility measurement; plant part twigs; fuel live; predrying no; device epiradiator; site Blackhall2019-1; sampling february. Primary study Blackhall2019: Blackhall, M., & Raffaele, E. (2019). Flammability of Patagonian invaders and natives: When exotic plant species affect live fine fuel ignitability in wildland-urban interfaces. Landscape and Urban Planning, 189, 1-10.",,"{""value"":2261,""scale"":""FLAMITS — heat released per mass (°C s/g)""}",shoot,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
lomatia-hirsuta,Lomatia hirsuta,Lomatia hirsuta,Proteaceae,tree,mixed-evidence,limited-evidence,candidate,https://fireapproved.com/plants/lomatia-hirsuta/,flamits,https://fireapproved.com/plants/source/flamits/,Gowda2021,,not-rated,time to flaming (s): 21.21,"FLAMITS record 4019; Ignitability measurement; plant part leaves; fuel live; predrying no; device epiradiator; site Gowda2021-1; sampling november to february. Primary study Gowda2021: Gowda, J. H., Blackhall, M., Shipley, L., Kitzberger, T., & Tiribelli, F. (2022). Are digestibility and flammability related? Two variables shaping landscape dynamics of Northwestern Patagonian forests. Forest Ecology and Management, 503, 119810.",,"{""value"":21.21,""scale"":""FLAMITS — time to flaming (s)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
lomatia-hirsuta,Lomatia hirsuta,Lomatia hirsuta,Proteaceae,tree,mixed-evidence,limited-evidence,candidate,https://fireapproved.com/plants/lomatia-hirsuta/,flamits,https://fireapproved.com/plants/source/flamits/,Gowda2021,,not-rated,flaming duration (s): 39.62,"FLAMITS record 4026; Sustainability measurement; plant part leaves; fuel live; predrying no; device epiradiator; site Gowda2021-1; sampling november to february. Primary study Gowda2021: Gowda, J. H., Blackhall, M., Shipley, L., Kitzberger, T., & Tiribelli, F. (2022). Are digestibility and flammability related? Two variables shaping landscape dynamics of Northwestern Patagonian forests. Forest Ecology and Management, 503, 119810.",,"{""value"":39.62,""scale"":""FLAMITS — flaming duration (s)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
lomatia-hirsuta,Lomatia hirsuta,Lomatia hirsuta,Proteaceae,tree,mixed-evidence,limited-evidence,candidate,https://fireapproved.com/plants/lomatia-hirsuta/,flamits,https://fireapproved.com/plants/source/flamits/,Gowda2021,,not-rated,maximum flame temperature (°C): 224.98,"FLAMITS record 4037; Combustibility measurement; plant part leaves; fuel live; predrying no; device epiradiator; site Gowda2021-1; sampling november to february. Primary study Gowda2021: Gowda, J. H., Blackhall, M., Shipley, L., Kitzberger, T., & Tiribelli, F. (2022). Are digestibility and flammability related? Two variables shaping landscape dynamics of Northwestern Patagonian forests. Forest Ecology and Management, 503, 119810.",,"{""value"":224.98,""scale"":""FLAMITS — maximum flame temperature (°C)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
lomatia-hirsuta,Lomatia hirsuta,Lomatia hirsuta,Proteaceae,tree,mixed-evidence,limited-evidence,candidate,https://fireapproved.com/plants/lomatia-hirsuta/,flamits,https://fireapproved.com/plants/source/flamits/,Gowda2021,,not-rated,heat released per mass (°C s/g): 1533,"FLAMITS record 4045; Combustibility measurement; plant part leaves; fuel live; predrying no; device epiradiator; site Gowda2021-1; sampling november to february. Primary study Gowda2021: Gowda, J. H., Blackhall, M., Shipley, L., Kitzberger, T., & Tiribelli, F. (2022). Are digestibility and flammability related? Two variables shaping landscape dynamics of Northwestern Patagonian forests. Forest Ecology and Management, 503, 119810.",,"{""value"":1533,""scale"":""FLAMITS — heat released per mass (°C s/g)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
lomatia-myricoides,Lomatia myricoides,Lomatia myricoides,Proteaceae,shrub,mixed-evidence,limited-evidence,candidate,https://fireapproved.com/plants/lomatia-myricoides/,flamits,https://fireapproved.com/plants/source/flamits/,Krix2019,,not-rated,time to flaming (s): 7.2,"FLAMITS record 5983; Ignitability measurement; plant part leaves; fuel live; predrying no; device muffle furnace; site Krix2019-1; sampling june to august. Primary study Krix2019: Krix, D. W., Phillips, M. L., & Murray, B. R. (2019). Relationships among leaf flammability attributes and identifying low-leaf-flammability species at the wildland-urban interface. International Journal of Wildland Fire, 28, 295-307.",,"{""value"":7.2,""scale"":""FLAMITS — time to flaming (s)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
lomatia-myricoides,Lomatia myricoides,Lomatia myricoides,Proteaceae,shrub,mixed-evidence,limited-evidence,candidate,https://fireapproved.com/plants/lomatia-myricoides/,flamits,https://fireapproved.com/plants/source/flamits/,Krix2019,,not-rated,flaming duration (s): 3.4,"FLAMITS record 6025; Sustainability measurement; plant part leaves; fuel live; predrying no; device muffle furnace; site Krix2019-1; sampling june to august. Primary study Krix2019: Krix, D. W., Phillips, M. L., & Murray, B. R. (2019). Relationships among leaf flammability attributes and identifying low-leaf-flammability species at the wildland-urban interface. International Journal of Wildland Fire, 28, 295-307.",,"{""value"":3.4,""scale"":""FLAMITS — flaming duration (s)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
lomatia-myricoides,Lomatia myricoides,Lomatia myricoides,Proteaceae,shrub,mixed-evidence,limited-evidence,candidate,https://fireapproved.com/plants/lomatia-myricoides/,flamits,https://fireapproved.com/plants/source/flamits/,Krix2019,,not-rated,time to smoke (s): 4.8,"FLAMITS record 6070; Ignitability measurement; plant part leaves; fuel live; predrying no; device muffle furnace; site Krix2019-1; sampling june to august. Primary study Krix2019: Krix, D. W., Phillips, M. L., & Murray, B. R. (2019). Relationships among leaf flammability attributes and identifying low-leaf-flammability species at the wildland-urban interface. International Journal of Wildland Fire, 28, 295-307.",,"{""value"":4.8,""scale"":""FLAMITS — time to smoke (s)""}",leaf,,,Dryad version 9,2023-12-22T00:00:00.000Z,https://doi.org/10.5061/dryad.h18931zr3,2026-08-25T00:00:00.000Z
